Sample_Name	Weight	Mutation_Info	SJ_File
TCGA-CI-6619	6.1038	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-CI-6619-01B-11R-1830-07.SJ.out.tab
TCGA-CI-6620	5.8447	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-CI-6620-01A-11R-1830-07.SJ.out.tab
TCGA-CI-6621	5.944	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-CI-6621-01A-11R-1830-07.SJ.out.tab
TCGA-CI-6622	5.6822	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-CI-6622-01A-11R-1830-07.SJ.out.tab
TCGA-CI-6623	6.5816	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-CI-6623-01B-11R-1830-07.SJ.out.tab
TCGA-CI-6624	5.6356	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-CI-6624-01C-11R-1830-07.SJ.out.tab
TCGA-CL-4957	6.4189	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-CL-4957-01A-01R-1736-07.SJ.out.tab
TCGA-CL-5917	4.5248	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-CL-5917-01A-11R-1660-07.SJ.out.tab
TCGA-CL-5918	4.7451	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-CL-5918-01A-11R-1660-07.SJ.out.tab
TCGA-DC-4745	5.2079	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DC-4745-01A-01R-A32Z-07.SJ.out.tab
TCGA-DC-4749	5.1175	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DC-4749-01A-01R-1736-07.SJ.out.tab
TCGA-DC-5337	4.4796	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DC-5337-01A-01R-1660-07.SJ.out.tab
TCGA-DC-5869	4.499	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DC-5869-01A-01R-1660-07.SJ.out.tab
TCGA-DC-6154	5.465	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DC-6154-01A-31R-1928-07.SJ.out.tab
TCGA-DC-6157	4.4128	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DC-6157-01A-11R-1660-07.SJ.out.tab
TCGA-DC-6158	4.7166	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DC-6158-01A-11R-1660-07.SJ.out.tab
TCGA-DC-6160	4.2853	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DC-6160-01A-11R-1660-07.SJ.out.tab
TCGA-DC-6681	6.0458	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DC-6681-01A-11R-A32Z-07.SJ.out.tab
TCGA-DC-6682	4.5154	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DC-6682-01A-11R-1830-07.SJ.out.tab
TCGA-DC-6683	4.5338	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DC-6683-01A-11R-1830-07.SJ.out.tab
TCGA-DT-5265	4.9295	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DT-5265-01A-21R-1830-07.SJ.out.tab
TCGA-DY-A0XA	4.6751	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DY-A0XA-01A-11R-A155-07.SJ.out.tab
TCGA-DY-A1DC	4.9291	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DY-A1DC-01A-31R-A155-07.SJ.out.tab
TCGA-DY-A1DD	6.0176	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DY-A1DD-01A-21R-A155-07.SJ.out.tab
TCGA-DY-A1DF	5.6978	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DY-A1DF-01A-11R-A155-07.SJ.out.tab
TCGA-DY-A1DG	5.1372	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DY-A1DG-01A-11R-A32Y-07.SJ.out.tab
TCGA-DY-A1H8	4.8639	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-DY-A1H8-01A-21R-A155-07.SJ.out.tab
TCGA-EF-5830	4.6124	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EF-5830-01A-01R-1660-07.SJ.out.tab
TCGA-EF-5831	4.768	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EF-5831-01A-01R-1660-07.SJ.out.tab
TCGA-EI-6506	6.4397	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6506-01A-11R-1736-07.SJ.out.tab
TCGA-EI-6507	5.4236	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6507-01A-11R-1736-07.SJ.out.tab
TCGA-EI-6508	6.1037	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6508-01A-11R-1736-07.SJ.out.tab
TCGA-EI-6509	6.1413	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6509-01A-11R-1736-07.SJ.out.tab
TCGA-EI-6510	5.7007	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6510-01A-11R-1736-07.SJ.out.tab
TCGA-EI-6511	5.7588	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6511-01A-11R-1736-07.SJ.out.tab
TCGA-EI-6512	5.3531	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6512-01A-11R-1736-07.SJ.out.tab
TCGA-EI-6513	5.928	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6513-01A-21R-1736-07.SJ.out.tab
TCGA-EI-6514	5.7572	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6514-01A-11R-1736-07.SJ.out.tab
TCGA-EI-6881	6.7479	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6881-01A-11R-A32Z-07.SJ.out.tab
TCGA-EI-6882	3.7136	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6882-01A-11R-1928-07.SJ.out.tab
TCGA-EI-6883	5.9717	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6883-01A-31R-1928-07.SJ.out.tab
TCGA-EI-6884	4.9149	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6884-01A-11R-1928-07.SJ.out.tab
TCGA-EI-6885	7.4994	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6885-01A-11R-1928-07.SJ.out.tab
TCGA-EI-6917	6.4297	SF3B1:D34N	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-6917-01A-11R-1928-07.SJ.out.tab
TCGA-EI-7002	6.4786	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-7002-01A-11R-1928-07.SJ.out.tab
TCGA-EI-7004	5.724	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-EI-7004-01A-11R-1928-07.SJ.out.tab
TCGA-F5-6464	5.0922	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-F5-6464-01A-11R-1736-07.SJ.out.tab
TCGA-F5-6465	6.446	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-F5-6465-01A-11R-1736-07.SJ.out.tab
TCGA-F5-6571	6.5469	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-F5-6571-01A-12R-1830-07.SJ.out.tab
TCGA-F5-6702	6.1362	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-F5-6702-01A-11R-1830-07.SJ.out.tab
TCGA-F5-6810	6.0932	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-F5-6810-01A-11R-1830-07.SJ.out.tab
TCGA-F5-6811	5.0154	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-F5-6811-01A-11R-1830-07.SJ.out.tab
TCGA-F5-6812	5.7833	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-F5-6812-01A-11R-1830-07.SJ.out.tab
TCGA-F5-6813	5.6965	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-F5-6813-01A-11R-1830-07.SJ.out.tab
TCGA-F5-6814	6.4334	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-F5-6814-01A-31R-1928-07.SJ.out.tab
TCGA-F5-6861	6.5831	None	/sshare3/home/yshira/mypaper/savnet_paper/analysis/TCGA/data/junction/READ/TCGA-F5-6861-01A-11R-1928-07.SJ.out.tab
